Gene	MostFrequentPhenotype	numVariant	numPhenotypes	Date	MostFrequentInterpretation
DEFB4A	Global developmental delay	48	31	aug2014	Benign
EYA4	AllHighlyPenetrant	16	6	aug2014	Pathogenic
SPINK5	not provided	20	6	aug2014	Benign
EYA1	Melnick-Fraser syndrome	34	11	aug2014	Pathogenic
SMARCB1	AllHighlyPenetrant	30	8	aug2014	not provided
PIEZO2	Oculomelic amyoplasia	11	5	aug2014	Pathogenic
PIEZO1	Xerocytosis	11	2	aug2014	Pathogenic
DMGDH	Malignant melanoma	7	3	aug2014	not provided
MAFB	Multicentric osteolysis nephropathy	6	1	aug2014	Pathogenic
PLIN1	AllHighlyPenetrant	12	4	aug2014	Likely benign
MED12	Uterine leiomyoma	59	6	aug2014	not provided
ABCB7	Developmental delay and additional significan	32	10	aug2014	Pathogenic
ABCB4	Cholestasis, intrahepatic, of pregnancy 3	20	4	aug2014	Pathogenic
MBTPS2	IFAP syndrome with or without BRESHECK syndro	14	5	aug2014	Pathogenic
KRAS	AllHighlyPenetrant	73	22	aug2014	Pathogenic
ADAM7	Malignant melanoma	6	1	aug2014	not provided
ADAM8	Developmental delay and additional significan	12	5	aug2014	Pathogenic
HR	Atrichia with papular lesions	16	4	aug2014	Pathogenic
TRIM32	not provided	13	5	aug2014	Uncertain significance
HP	Anhaptoglobinemia	6	4	aug2014	Pathogenic
RPL5	Aase syndrome	8	1	aug2014	Pathogenic
TRIM37	Mulibrey nanism syndrome	20	3	aug2014	Likely pathogenic
G6PC3	Severe congenital neutropenia 4, autosomal re	7	2	aug2014	Pathogenic
NEBL	AllHighlyPenetrant	54	5	aug2014	Benign
WISP3	Progressive pseudorheumatoid dysplasia	14	3	aug2014	Pathogenic
ACO2	not provided	13	3	aug2014	Benign
TMEM67	Meckel syndrome type 3	74	8	aug2014	Likely pathogenic
NLGN4X	not provided	28	7	aug2014	Uncertain significance
ADA	Severe combined immunodeficiency due to ADA d	56	7	aug2014	Pathogenic
ADK	Hypermethioninemia due to adenosine kinase de	7	4	aug2014	Pathogenic
VIPAS39	Arthrogryposis, renal dysfunction, and choles	7	2	aug2014	Pathogenic
ACVR1	Progressive myositis ossificans	11	3	aug2014	Pathogenic
KALRN	Malignant melanoma	17	3	aug2014	not provided
TMPRSS3	AllHighlyPenetrant	55	4	aug2014	Benign
TMPRSS6	Microcytic anemia	14	2	aug2014	Pathogenic
TSC2	Tuberous sclerosis syndrome	1864	8	aug2014	not provided
ABCC12	Malignant melanoma	6	2	aug2014	not provided
ABCC11	Malignant melanoma	8	5	aug2014	Benign
DSPP	Dentinogenesis imperfecta - Shields type II	11	4	aug2014	Pathogenic
DKC1	Dyskeratosis congenita X-linked	52	4	aug2014	Pathogenic
MOCS2	Molybdenum cofactor deficiency, complementati	9	1	aug2014	Pathogenic
MOCS1	Molybdenum cofactor deficiency, complementati	6	2	aug2014	Pathogenic
NPR2	Acromesomelic dysplasia Maroteaux type	6	3	aug2014	Pathogenic
ANO4	Malignant melanoma	9	2	aug2014	not provided
CELF2	Lung cancer	7	2	aug2014	Uncertain significance
ANO3	Dystonia 24	6	2	aug2014	Pathogenic
POLR1C	Mandibulofacial dysostosis, Treacher Collins 	6	2	aug2014	Pathogenic
POLR1D	Treacher collins syndrome 2	7	2	aug2014	Pathogenic
COL3A1	Ehlers-Danlos syndrome, type 4	467	8	aug2014	Pathogenic
MC4R	Obesity	29	1	aug2014	Pathogenic
JAK2	AllHighlyPenetrant	26	10	aug2014	not provided
JAK3	AllHighlyPenetrant	52	5	aug2014	not provided
JAK1	AllHighlyPenetrant	9	1	aug2014	not provided
GRM5	Lung cancer	11	2	aug2014	Uncertain significance
GRM6	not provided	59	4	aug2014	not provided
GRM7	Lung cancer	16	4	aug2014	Uncertain significance
GRM1	AllHighlyPenetrant	13	4	aug2014	Likely benign
GRM3	Malignant melanoma	15	3	aug2014	not provided
PPARG	Lipodystrophy, familial partial, type 3	23	14	aug2014	Pathogenic
PTF1A	Diabetes mellitus, permanent neonatal, with c	6	4	aug2014	Pathogenic
COL10A1	Metaphyseal chondrodysplasia, Schmid type	24	5	aug2014	Pathogenic
LHFPL3	Lung cancer	7	1	aug2014	Uncertain significance
TLL1	Atrial septal defect 6	7	3	aug2014	Pathogenic
DDB2	Xeroderma pigmentosum, complementation group 	8	2	aug2014	Pathogenic
KIF21A	Fibrosis of extraocular muscles, congenital, 	12	2	aug2014	Pathogenic
RIMS1	AllHighlyPenetrant	7	4	aug2014	Benign
RIMS2	Lung cancer	16	2	aug2014	Uncertain significance
KIF21B	Malignant melanoma	8	1	aug2014	not provided
GRID1	Malignant melanoma	6	2	aug2014	not provided
GRID2	Lung cancer	29	4	aug2014	Uncertain significance
CEP41	Joubert syndrome 15	9	5	aug2014	Pathogenic
CYP2C9	Malignant melanoma	13	5	aug2014	not provided
CYP2C8	Malignant melanoma	6	4	aug2014	not provided
IL21R	Malignant melanoma	7	4	aug2014	Pathogenic
SLC7A7	Lysinuric protein intolerance	55	2	aug2014	Likely pathogenic
BSND	AllHighlyPenetrant	22	4	aug2014	Pathogenic
LPIN2	not provided	23	2	aug2014	Benign
LPIN1	Myoglobinuria, recurrent, autosomal recessive	10	5	aug2014	Pathogenic
KLF6	AllHighlyPenetrant	18	4	aug2014	not provided
KLF1	BLOOD GROUP--LUTHERAN INHIBITOR	17	4	aug2014	Pathogenic
TPH2	Malignant melanoma	6	5	aug2014	risk factor
POU1F1	Pituitary hormone deficiency, combined 1	17	2	aug2014	Pathogenic
CYP11B2	Corticosterone methyloxidase type 1 deficienc	11	3	aug2014	Pathogenic
CYP11B1	Deficiency of steroid 11-beta-monooxygenase	42	4	aug2014	Pathogenic
ATP13A2	AllHighlyPenetrant	25	5	aug2014	Benign
RSPH4A	Ciliary dyskinesia, primary, 11	7	2	aug2014	Pathogenic
ATP13A5	Malignant melanoma	8	1	aug2014	not provided
GAMT	Deficiency of guanidinoacetate methyltransfer	20	3	aug2014	Benign
IKBKG	Hypohidrotic ectodermal dysplasia with immune	42	10	aug2014	Pathogenic
MIPEP	Developmental delay and additional significan	8	3	aug2014	Uncertain significance
DYRK1A	Mental retardation, autosomal dominant 7	10	5	aug2014	Pathogenic
TPO	Deficiency of iodide peroxidase	23	5	aug2014	Pathogenic
SMARCAL1	Schimke immunoosseous dysplasia	8	1	aug2014	Pathogenic
PHGDH	Phosphoglycerate dehydrogenase deficiency	8	2	aug2014	Pathogenic
KITLG	Skin/hair/eye pigmentation, variation in, 7	6	4	aug2014	Pathogenic
SLC2A9	Uric acid concentration, serum, quantitative 	8	4	aug2014	Pathogenic
FA2H	Spastic paraplegia 35	16	3	aug2014	Pathogenic
SLC2A1	not provided	60	7	aug2014	Benign
AMELX	AMELOGENESIS IMPERFECTA, TYPE IE	25	7	aug2014	Pathogenic
AMELY	Developmental delay and additional significan	18	7	aug2014	Pathogenic
LRRTM4	Lung cancer	20	1	aug2014	Uncertain significance
EN2	Nonsyndromic microcephaly	8	6	aug2014	Pathogenic
SLC46A1	Congenital defect of folate absorption	25	2	aug2014	Pathogenic
ENG	Hereditary hemorrhagic telangiectasia type 1	12	2	aug2014	Pathogenic
F12	Hereditary angioneurotic edema with normal C1	7	6	aug2014	Pathogenic
F10	Factor X deficiency	15	2	aug2014	Pathogenic
F11	not provided	63	5	aug2014	not provided
NODAL	Situs inversus	8	3	aug2014	Pathogenic
FLT4	Hereditary lymphedema type I	13	4	aug2014	Pathogenic
FLT3	AllHighlyPenetrant	35	6	aug2014	not provided
VKORC1	Warfarin response	8	2	aug2014	Pathogenic
KNG1	High molecular weight kininogen deficiency	6	3	aug2014	Pathogenic
SF3B4	Nager syndrome	7	3	aug2014	Pathogenic
PNPT1	not provided	12	4	aug2014	Benign
CYP17A1	Complete combined 17-alpha-hydroxylase/17,20-	36	6	aug2014	Pathogenic
SEMA6D	Malignant melanoma	11	2	aug2014	not provided
ELAC2	Prostate cancer, hereditary, 2	9	2	aug2014	Pathogenic
ADCK4	Nephrotic syndrome, type 9	8	2	aug2014	Pathogenic
DDHD2	Spastic paraplegia 54, autosomal recessive	9	2	aug2014	Pathogenic
ADCK3	not provided	28	4	aug2014	Benign
SCN2A	not provided	77	6	aug2014	Benign
DNAJC13	Malignant melanoma	6	3	aug2014	not provided
LMAN1	Combined deficiency of factor V and factor VI	6	3	aug2014	Pathogenic
NRK	Malignant melanoma	8	2	aug2014	not provided
ACTG1	not provided	41	6	aug2014	Pathogenic
ADD1	Developmental delay and additional significan	31	8	aug2014	Pathogenic
PPP4R4	Malignant melanoma	6	1	aug2014	not provided
PRPF31	Retinitis pigmentosa 11	11	2	aug2014	Pathogenic
MAP3K5	Malignant melanoma	9	2	aug2014	not provided
MARVELD2	AllHighlyPenetrant	10	3	aug2014	Pathogenic
FMO3	Trimethylaminuria	20	4	aug2014	Pathogenic
IDH1	AllHighlyPenetrant	10	3	aug2014	not provided
ZNF208	Malignant melanoma	8	2	aug2014	not provided
SURF1	Congenital myasthenic syndrome, acetazolamide	24	3	aug2014	Pathogenic
SETD2	AllHighlyPenetrant	45	1	aug2014	not provided
SOS1	AllHighlyPenetrant	98	7	aug2014	Benign
PRAMEF11	Malignant melanoma	9	1	aug2014	not provided
DUOX2	Malignant melanoma	12	2	aug2014	not provided
RRM2B	RRM2B-related mitochondrial disease	56	6	aug2014	Pathogenic
DNER	Malignant melanoma	6	1	aug2014	not provided
TP53	Neoplastic Syndromes, Hereditary	228	26	aug2014	Uncertain significance
PALB2	Familial cancer of breast	487	10	aug2014	Uncertain significance
FARS2	not provided	11	3	aug2014	Benign
KRT86	not provided	16	2	aug2014	not provided
TSEN2	not provided	8	3	aug2014	Benign
LCT	Congenital lactase deficiency	14	2	aug2014	Likely pathogenic
SALL4	Duane-radial ray syndrome	14	3	aug2014	Pathogenic
SALL1	Townes syndrome	22	5	aug2014	Pathogenic
WAS	Wiskott-Aldrich syndrome	34	7	aug2014	Pathogenic
LIPA	Wolman disease	10	3	aug2014	Pathogenic
MAGEL2	Prader-Willi-like syndrome	6	2	aug2014	Pathogenic
SUOX	Sulfite oxidase deficiency, isolated	6	2	aug2014	Pathogenic
DPP6	Lung cancer	38	3	aug2014	Uncertain significance
CEP63	AllHighlyPenetrant	8	3	aug2014	Benign
CYP2A6	Warfarin response	13	11	aug2014	Pathogenic
A4GALT	p phenotype	8	2	aug2014	Pathogenic
CTRC	Hereditary pancreatitis	9	3	aug2014	Pathogenic
MALRD1	Lung cancer	11	1	aug2014	Uncertain significance
HOGA1	Primary hyperoxaluria, type III	7	2	aug2014	Pathogenic
FAM175A	Neoplastic Syndromes, Hereditary	16	1	aug2014	Uncertain significance
ROBO1	Lung cancer	10	4	aug2014	Uncertain significance
ROBO3	Gaze palsy, familial horizontal, with progres	17	2	aug2014	Pathogenic
ROBO2	Lung cancer	15	4	aug2014	Uncertain significance
FBXL4	Mitochondrial DNA depletion syndrome 13 (ence	8	2	aug2014	Pathogenic
CCR6	Developmental delay and additional significan	11	5	aug2014	Pathogenic
FAM161A	Retinitis pigmentosa 28	9	4	aug2014	Pathogenic
UBE3A	not provided	41	7	aug2014	Benign
TRA	Malignant melanoma	32	4	aug2014	not provided
TRB	Malignant melanoma	24	2	aug2014	not provided
SLC26A2	Diastrophic dysplasia	51	7	aug2014	Pathogenic
SLC26A3	Congenital secretory diarrhea, chloride type	59	3	aug2014	Likely pathogenic
SLC26A4	Pendreds syndrome	141	5	aug2014	Pathogenic
SLC26A5	AllHighlyPenetrant	15	4	aug2014	Likely benign
FGF9	Malignant melanoma	8	4	aug2014	Pathogenic
FGF8	Kallmann syndrome 6	9	2	aug2014	Pathogenic
FGF3	Deafness with labyrinthine aplasia microtia a	13	2	aug2014	Pathogenic
BCAM	BLOOD GROUP--LUTHERAN NULL	9	4	aug2014	Pathogenic
GCH1	Dystonia 5, Dopa-responsive type	25	5	aug2014	Pathogenic
ELOVL4	Stargardt Disease 3	11	4	aug2014	Pathogenic
HTT	Huntingtons chorea	7	2	aug2014	Pathogenic
SGCG	AllHighlyPenetrant	19	8	aug2014	Pathogenic
SGCE	Myoclonic dystonia	15	3	aug2014	Pathogenic
SGCD	AllHighlyPenetrant	54	8	aug2014	Uncertain significance
SGCB	Limb-girdle muscular dystrophy, type 2E	15	4	aug2014	Pathogenic
SGCA	Limb-girdle muscular dystrophy, type 2D	16	4	aug2014	Pathogenic
SGCZ	Lung cancer	18	3	aug2014	Uncertain significance
ELN	Supravalvar aortic stenosis	29	6	aug2014	Pathogenic
QDPR	Dihydropteridine reductase deficiency	8	2	aug2014	Pathogenic
RDX	AllHighlyPenetrant	9	2	aug2014	Pathogenic
AUTS2	Lung cancer	12	5	aug2014	Pathogenic
FAM83H	Amelogenesis imperfecta, hypocalcification ty	17	4	aug2014	Pathogenic
IKBKAP	not provided	21	3	aug2014	Benign
GPR56	Polymicrogyria, bilateral frontoparietal	14	3	aug2014	Pathogenic
BMP15	Premature ovarian failure 4	7	3	aug2014	Pathogenic
DGKI	Lung cancer	6	2	aug2014	not provided
DGKB	Lung cancer	13	2	aug2014	Uncertain significance
DGKE	atypical hemolytic-uremic syndrome	15	3	aug2014	Likely pathogenic
PTGIS	Malignant melanoma	7	2	aug2014	not provided
RTEL1	Dyskeratosis congenita, autosomal recessive, 	13	3	aug2014	Pathogenic
NPM1	AllHighlyPenetrant	10	4	aug2014	not provided
AKR1D1	Bile acid synthesis defect, congenital, 2	7	3	aug2014	Pathogenic
IQCB1	Senior-Loken syndrome 5	11	2	aug2014	Pathogenic
MEN1	Multiple endocrine neoplasia, type 1	89	10	aug2014	Pathogenic
SEMA4A	Retinitis pigmentosa 35	8	5	aug2014	Pathogenic
OTUD7A	Lung cancer	6	2	aug2014	Uncertain significance
SCN4A	AllHighlyPenetrant	83	14	aug2014	Pathogenic
SCN4B	ATRIAL FIBRILLATION, FAMILIAL, 17	6	4	aug2014	Pathogenic
GIF	Intrinsic factor deficiency	7	2	aug2014	Pathogenic
LRP4	Syndactyly Cenani Lenz type	12	3	aug2014	Pathogenic
AHR	Developmental delay and additional significan	8	4	aug2014	Pathogenic
COLEC11	Carnevale syndrome	7	2	aug2014	Pathogenic
ACTA2	Aortic aneurysm, familial thoracic 6	23	11	aug2014	Pathogenic
ACTA1	Nemaline myopathy 3	40	9	aug2014	Pathogenic
PKHD1L1	Malignant melanoma	12	1	aug2014	not provided
BTBD11	Malignant melanoma	9	2	aug2014	not provided
DYNC2LI1	Sitosterolemia	7	2	aug2014	Pathogenic
EDARADD	Autosomal recessive hypohidrotic ectodermal d	6	5	aug2014	Pathogenic
KIF7	AllHighlyPenetrant	39	7	aug2014	Likely benign
KCNQ4	DFNA 2 Nonsyndromic Hearing Loss	24	3	aug2014	Pathogenic
KCNQ2	Benign familial neonatal seizures 1	139	7	aug2014	Pathogenic
KCNQ3	not provided	42	5	aug2014	Benign
KCNQ1	Congenital long QT syndrome	658	21	aug2014	Pathogenic
RTTN	AllHighlyPenetrant	42	4	aug2014	Likely benign
AKAP13	Malignant melanoma	6	4	aug2014	not provided
COL2A1	Stickler syndrome type 1	65	22	aug2014	Pathogenic
HTRA1	Cerebral autosomal recessive arteriopathy wit	11	4	aug2014	Pathogenic
ANTXR2	Hyaline fibromatosis syndrome	9	2	aug2014	Pathogenic
BMPR1A	Neoplastic Syndromes, Hereditary	79	9	aug2014	Uncertain significance
BMPR1B	Brachydactyly type A2	6	4	aug2014	Pathogenic
TBP	not provided	6	4	aug2014	Uncertain significance
ANKH	Craniometaphyseal dysplasia, autosomal domina	15	5	aug2014	Pathogenic
EGFR	AllHighlyPenetrant	121	10	aug2014	Uncertain significance
WDR81	AllHighlyPenetrant	16	3	aug2014	Likely benign
NLRC5	not provided	66	2	aug2014	not provided
IMPDH1	Retinitis pigmentosa 10	9	4	aug2014	Pathogenic
JAG1	Alagille syndrome 1	33	7	aug2014	Pathogenic
CLRN1	Usher syndrome, type 3	23	5	aug2014	Pathogenic
EXOC4	Lung cancer	11	4	aug2014	Uncertain significance
ANK1	Spherocytosis, type 1, autosomal recessive	18	6	aug2014	Pathogenic
ANK2	not provided	68	10	aug2014	Benign
ANK3	AllHighlyPenetrant	48	6	aug2014	Likely benign
CHRNG	Multiple pterygium syndrome Escobar type	11	2	aug2014	Pathogenic
CHRND	AllHighlyPenetrant	16	5	aug2014	Pathogenic
CHRNE	Myasthenic syndrome, congenital, associated w	32	5	aug2014	Pathogenic
LINS	not provided	7	4	aug2014	Uncertain significance
TNNC1	AllHighlyPenetrant	16	4	aug2014	Pathogenic
USP29	Malignant melanoma	7	1	aug2014	not provided
ARHGEF9	not provided	8	5	aug2014	Uncertain significance
CDH9	Malignant melanoma	7	3	aug2014	not provided
CDH8	Lung cancer	16	2	aug2014	Uncertain significance
PROKR2	Kallmann syndrome 3	10	4	aug2014	Pathogenic
CDH1	Neoplastic Syndromes, Hereditary	253	11	aug2014	Uncertain significance
CDH3	EEM syndrome	8	5	aug2014	Pathogenic
RP1L1	Malignant melanoma	11	4	aug2014	not provided
CDH4	Lung cancer	13	2	aug2014	Uncertain significance
CDH7	Developmental delay and additional significan	10	3	aug2014	not provided
CDH6	Malignant melanoma	7	3	aug2014	not provided
DPP10	Lung cancer	20	2	aug2014	Uncertain significance
CENPJ	Primary autosomal recessive microcephaly 6	20	4	aug2014	Benign
LDB3	AllHighlyPenetrant	110	8	aug2014	Benign
CLCF1	Cold-induced sweating syndrome 2	6	1	aug2014	Pathogenic
ATP5G3	Developmental delay and additional significan	8	4	aug2014	Pathogenic
SLC9B1	not provided	7	3	aug2014	Benign
MT-TL1	Juvenile myopathy, encephalopathy, lactic aci	20	18	aug2014	Pathogenic
ESRRG	Lung cancer	20	4	aug2014	Uncertain significance
SEC63	Congenital cystic disease of liver	7	3	aug2014	Pathogenic
MGAM	Malignant melanoma	13	2	aug2014	not provided
ESRRB	AllHighlyPenetrant	15	4	aug2014	Benign
TPTE	Lung cancer	8	3	aug2014	Uncertain significance
ALDOA	Developmental delay and additional significan	81	26	aug2014	Pathogenic
TREM2	Polycystic lipomembranous osteodysplasia with	13	2	aug2014	Pathogenic
MYH2	Malignant melanoma	15	2	aug2014	not provided
MYH3	AllHighlyPenetrant	32	4	aug2014	Likely benign
MYH1	Malignant melanoma	15	3	aug2014	not provided
MYH6	AllHighlyPenetrant	132	10	aug2014	Uncertain significance
MYH7	AllHighlyPenetrant	439	15	aug2014	Uncertain significance
MYH4	Malignant melanoma	11	4	aug2014	not provided
MYH8	Malignant melanoma	29	6	aug2014	not provided
MYH9	AllHighlyPenetrant	71	11	aug2014	Pathogenic
ANO5	not provided	65	8	aug2014	not provided
CADM2	Lung cancer	13	6	aug2014	Uncertain significance
PUS1	not provided	10	2	aug2014	Benign
CNNM4	Cone-rod dystrophy amelogenesis imperfecta	9	3	aug2014	Pathogenic
SMN1	Kugelberg-Welander disease	29	4	aug2014	Pathogenic
PRSS1	Hereditary pancreatitis	23	2	aug2014	Pathogenic
SLC5A1	Congenital glucose-galactose malabsorption	6	2	aug2014	Pathogenic
SLC5A5	Thyroid dyshormonogenesis 1	10	2	aug2014	Pathogenic
ALX3	Frontonasal dysplasia	8	2	aug2014	Pathogenic
RB1	Retinoblastoma	122	9	aug2014	Pathogenic
ALX4	Parietal foramina 2	10	3	aug2014	Pathogenic
CYP21A2	21-hydroxylase deficiency	50	7	aug2014	Pathogenic
CARD11	AllHighlyPenetrant	30	4	aug2014	not provided
CARD14	not provided	23	3	aug2014	not provided
SYNGAP1	Mental retardation, autosomal dominant 5	20	2	aug2014	Pathogenic
CASC5	AllHighlyPenetrant	35	4	aug2014	Benign
ABCC6	Pseudoxanthoma elasticum	74	13	aug2014	Pathogenic
CYP2C19	Malignant melanoma	16	4	aug2014	not provided
SLC6A3	Infantile Parkinsonism-dystonia	10	4	aug2014	Pathogenic
NDUFB9	not provided	7	4	aug2014	Benign
SLC6A4	Malignant melanoma	6	3	aug2014	not provided
SLC6A8	Creatine deficiency, X-linked	15	2	aug2014	Pathogenic
LRPPRC	not provided	22	4	aug2014	Benign
C12orf55	Malignant melanoma	9	2	aug2014	not provided
NEXN	AllHighlyPenetrant	43	4	aug2014	Uncertain significance
ACY1	Aminoacylase 1 deficiency	8	3	aug2014	Pathogenic
AQP2	Diabetes insipidus, nephrogenic, autosomal re	25	4	aug2014	Pathogenic
RHAG	Rh-null hemolytic anemia, regulator type	11	3	aug2014	Pathogenic
KANSL1	not provided	20	4	aug2014	Benign
MSR1	BARRETT ESOPHAGUS/ESOPHAGEAL ADENOCARCINOMA	10	7	aug2014	Pathogenic
EPHB1	Malignant melanoma	6	3	aug2014	not provided
PARP4	Developmental delay and additional significan	9	5	aug2014	Pathogenic
ANG	Amyotrophic lateral sclerosis type 9	17	6	aug2014	Pathogenic
FGF23	Autosomal dominant hypophosphatemic rickets	8	3	aug2014	Pathogenic
ACTC1	AllHighlyPenetrant	48	9	aug2014	Uncertain significance
FHL2	AllHighlyPenetrant	17	3	aug2014	Benign
FHL1	MYOPATHY, REDUCING BODY, X-LINKED, SEVERE EAR	19	6	aug2014	Pathogenic
ALDH7A1	not provided	34	6	aug2014	Benign
RAD51D	Neoplastic Syndromes, Hereditary	59	3	aug2014	Uncertain significance
RAD51C	Neoplastic Syndromes, Hereditary	89	4	aug2014	Uncertain significance
DCLRE1C	Severe combined immunodeficiency with sensiti	20	6	aug2014	Pathogenic
FAM19A1	Lung cancer	7	1	aug2014	Uncertain significance
SLCO2A1	Primary hypertrophic osteoarthropathy, autoso	10	2	aug2014	Pathogenic
ZNF804A	Malignant melanoma	12	3	aug2014	not provided
ZNF804B	Lung cancer	24	3	aug2014	Uncertain significance
ACP5	Spondyloenchondrodysplasia with immune dysreg	11	3	aug2014	Pathogenic
DARS	Hypomyelination with brainstem and spinal cor	6	1	aug2014	Pathogenic
MC2R	ACTH resistance	14	2	aug2014	Pathogenic
ICA1	Malignant melanoma	7	3	aug2014	not provided
ATP2B2	Developmental delay and additional significan	10	5	aug2014	Pathogenic
SDCCAG8	Senior-Loken syndrome 7	6	2	aug2014	Pathogenic
CAPN3	Limb-girdle muscular dystrophy, type 2A	42	5	aug2014	Pathogenic
TBX5	Holt-Oram syndrome	15	3	aug2014	Pathogenic
KLHL3	Pseudohypoaldosteronism, type 2	38	2	aug2014	Pathogenic
SLC2A10	not provided	23	2	aug2014	Benign
MEGF11	Lung cancer	6	2	aug2014	Uncertain significance
ST14	Ichthyosis, follicular atrophoderma, hypotric	7	2	aug2014	Pathogenic
ST18	Lung cancer	9	2	aug2014	Uncertain significance
LOC730100	Lung cancer	13	1	aug2014	Uncertain significance
TCTN2	AllHighlyPenetrant	15	2	aug2014	Likely benign
TCTN3	Orofacial-digital syndrome IV	11	4	aug2014	Pathogenic
TNXB	Ehlers-Danlos-like syndrome due to tenascin-X	9	4	aug2014	Pathogenic
DACH2	Lung cancer	11	2	aug2014	Uncertain significance
ENPEP	Malignant melanoma	7	2	aug2014	not provided
PLEC	AllHighlyPenetrant	144	7	aug2014	Likely benign
AFG3L1P	Global developmental delay	8	6	aug2014	Pathogenic
NELL2	Lung cancer	7	2	aug2014	Uncertain significance
BSCL2	Congenital generalized lipodystrophy type 2	20	6	aug2014	Pathogenic
POMGNT1	Muscle eye brain disease	62	5	aug2014	Likely pathogenic
NWD1	Malignant melanoma	8	1	aug2014	not provided
SPOCK1	Lung cancer	8	3	aug2014	Uncertain significance
CLDN16	Primary hypomagnesemia	18	3	aug2014	Pathogenic
CLDN14	AllHighlyPenetrant	14	3	aug2014	Benign
CLDN19	not provided	7	2	aug2014	Uncertain significance
TENM3	Lung cancer	7	3	aug2014	Uncertain significance
TENM2	Malignant melanoma	9	2	aug2014	not provided
TENM4	Lung cancer	10	3	aug2014	Uncertain significance
SYNE1	AllHighlyPenetrant	102	7	aug2014	Likely benign
SYNE2	AllHighlyPenetrant	67	4	aug2014	Likely benign
TNFRSF13B	Common variable immunodeficiency 2	12	2	aug2014	Pathogenic
TRPS1	Trichorhinophalangeal dysplasia type I	15	4	aug2014	Pathogenic
ZNF526	AllHighlyPenetrant	9	2	aug2014	Benign
STEAP1	Developmental delay and additional significan	6	4	aug2014	Uncertain significance
EIF2B2	Ovarioleukodystrophy	7	2	aug2014	Pathogenic
BCL11A	Malignant melanoma	7	3	aug2014	not provided
DSCAM	Malignant melanoma	19	3	aug2014	not provided
GRHL2	AllHighlyPenetrant	16	4	aug2014	Benign
GRHL3	Van der Woude syndrome 2	7	2	aug2014	Pathogenic
OSMR	Cutaneous amyloidosis	6	2	aug2014	Pathogenic
NR3C2	Pseudohypoaldosteronism type 1 autosomal domi	21	3	aug2014	Pathogenic
DPY19L2	Spermatogenic failure 9	9	3	aug2014	Pathogenic
TNR	Lung cancer	19	2	aug2014	Uncertain significance
TNN	Lung cancer	6	2	aug2014	not provided
GORAB	Geroderma osteodysplastica	7	2	aug2014	Pathogenic
MYO7A	AllHighlyPenetrant	259	9	aug2014	Benign
POLG2	Autosomal dominant progressive external ophth	8	3	aug2014	Pathogenic
TYROBP	Polycystic lipomembranous osteodysplasia with	7	1	aug2014	Likely pathogenic
GM2A	Tay-Sachs disease, variant AB	6	2	aug2014	Pathogenic
CSRP3	AllHighlyPenetrant	31	5	aug2014	Uncertain significance
AK1	Adenylate kinase deficiency, hemolytic anemia	10	4	aug2014	Pathogenic
EGFLAM	Malignant melanoma	10	3	aug2014	not provided
PANK2	Pigmentary pallidal degeneration	22	6	aug2014	Pathogenic
KCNMA1	AllHighlyPenetrant	20	5	aug2014	Likely benign
IGH	Lung cancer	27	8	aug2014	Benign
PRDM5	Brittle cornea syndrome 2	7	2	aug2014	Pathogenic
PRDM1	AllHighlyPenetrant	19	2	aug2014	not provided
IL11RA	Craniosynostosis and dental anomalies	6	2	aug2014	Pathogenic
FLNA	not provided	101	15	aug2014	Pathogenic
FLNB	Larsen syndrome, dominant type	45	9	aug2014	Pathogenic
FLNC	AllHighlyPenetrant	33	5	aug2014	Benign
WDR34	SHORT-RIB THORACIC DYSPLASIA 11 WITH OR WITHO	9	1	aug2014	Pathogenic
PRKCSH	Congenital cystic disease of liver	12	3	aug2014	Pathogenic
ADCYAP1	Developmental delay and additional significan	28	13	aug2014	Pathogenic
ARVCF	Developmental delay and additional significan	105	26	aug2014	Pathogenic
LOC101928437	Lung cancer	7	1	aug2014	Uncertain significance
ALDH9A1	Developmental delay and additional significan	7	5	aug2014	Pathogenic
MVK	Hyperimmunoglobulin D with periodic fever	116	6	aug2014	not provided
ALK	AllHighlyPenetrant	48	4	aug2014	not provided
SUCLA2	not provided	15	2	aug2014	Benign
ALB	Malignant melanoma	91	84	aug2014	other
ABCA4	not provided	599	9	aug2014	not provided
ABCA2	Developmental delay and additional significan	11	5	aug2014	Pathogenic
ABCA3	Surfactant metabolism dysfunction, pulmonary,	17	6	aug2014	Pathogenic
ABCA1	Tangier disease	33	13	aug2014	Pathogenic
NBEAL2	Gray platelet syndrome	9	2	aug2014	Pathogenic
ABCA9	Malignant melanoma	7	2	aug2014	not provided
PROP1	Pituitary hormone deficiency, combined 2	16	2	aug2014	Pathogenic
RPGRIP1L	AllHighlyPenetrant	39	8	aug2014	Pathogenic
SCN8A	not provided	30	6	aug2014	Benign
MCFD2	Factor v and factor viii, combined deficiency	8	1	aug2014	Pathogenic
ST6GALNAC3	Lung cancer	10	2	aug2014	Uncertain significance
GCSH	Non-ketotic hyperglycinemia	7	6	aug2014	Uncertain significance
SMYD3	Lung cancer	10	1	aug2014	Uncertain significance
HPS5	Hermansky-Pudlak syndrome 5	8	2	aug2014	Pathogenic
HPS4	Hermansky-Pudlak syndrome 4	13	1	aug2014	Pathogenic
HPS6	Hermansky-Pudlak syndrome 6	8	1	aug2014	Pathogenic
