Gene	MostFrequentPhenotype	numVariant	numPhenotypes	Date	MostFrequentInterpretation
EPHA2	Cataract 6	6	3	dec2013	Pathogenic
FGF10	Congenital absence of salivary gland	8	2	dec2013	Pathogenic
COL9A2	Multiple epiphyseal dysplasia 2	6	3	dec2013	Pathogenic
CC2D2A	Meckel syndrome, type 6	31	4	dec2013	probably pathogenic
SEMA3A	not provided	11	3	dec2013	not provided
PAPPA2	melanoma	6	1	dec2013	not provided
TH	Segawa syndrome, autosomal recessive	13	3	dec2013	Pathogenic
TF	Atransferrinemia	13	9	dec2013	Pathogenic
CYP2C19	melanoma	16	4	dec2013	not provided
KCNJ12	melanoma	7	4	dec2013	not provided
KCNJ11	Permanent neonatal diabetes mellitus	52	8	dec2013	Pathogenic
KCNJ10	SeSAME syndrome	14	3	dec2013	Pathogenic
AR	Androgen insensitivity, complete	62	9	dec2013	Pathogenic
AVP	Neurohypophyseal diabetes insipidus	21	4	dec2013	Pathogenic
KCNT1	Epilepsy, nocturnal frontal lobe, 5	8	2	dec2013	Pathogenic
OTX2	Microphthalmia syndromic 5	11	3	dec2013	Pathogenic
OFD1	Oral-facial-digital syndrome	113	3	dec2013	Pathogenic
APRT	Aprt deficiency	20	7	dec2013	Pathogenic
GYPC	DH BLOOD GROUP	8	8	dec2013	Pathogenic
L2HGDH	L-2-hydroxyglutaric aciduria	7	1	dec2013	Pathogenic
LITAF	Charcot-Marie-Tooth disease, type IC	8	1	dec2013	Pathogenic
COL22A1	melanoma	8	1	dec2013	not provided
SLC4A4	melanoma	6	2	dec2013	Pathogenic
SLC4A1	Spherocytosis type 4	42	16	dec2013	Pathogenic
SLC4A3	not provided	8	2	dec2013	Uncertain significance
ASPA	Spongy degeneration of central nervous system	15	4	dec2013	Pathogenic
ASPM	Primary autosomal recessive microcephaly 5	106	2	dec2013	Pathogenic
MXRA5	melanoma	6	1	dec2013	not provided
BPHL	Developmental Delay and additional significan	7	4	dec2013	Pathogenic
UBIAD1	Schnyder crystalline corneal dystrophy	11	2	dec2013	Pathogenic
LDLRAP1	Hypercholesterolemia, autosomal recessive	9	1	dec2013	Pathogenic
G6PD	Anemia, nonspherocytic hemolytic, due to g6pd	102	84	dec2013	other
CTNNB1	Pilomatricoma, somatic	22	9	dec2013	other
MYOC	Primary open angle glaucoma juvenile onset 1	18	4	dec2013	Pathogenic
NHS	Nance-Horan syndrome	11	4	dec2013	Pathogenic
NOS1	melanoma	8	3	dec2013	not provided
NOS3	melanoma	11	7	dec2013	risk factor
ITGB4	Epidermolysis bullosa with pyloric atresia	16	4	dec2013	Pathogenic
MYO6	AllHighlyPenetrant	46	5	dec2013	Benign
AICDA	Immunodeficiency with hyper IgM type 2	11	1	dec2013	Pathogenic
ZFPM2	Double outlet right ventricle	14	5	dec2013	Pathogenic
MAT1A	Methionine adenosyltransferase deficiency, au	11	2	dec2013	Pathogenic
LBR	Pelger-Huët anomaly	8	4	dec2013	Pathogenic
SLC12A1	not provided	15	3	dec2013	Uncertain significance
SLC12A3	Familial hypokalemia-hypomagnesemia	21	2	dec2013	Pathogenic
FGG	Afibrinogenemia, congenital	22	20	dec2013	other
FGA	Familial visceral amyloidosis, Ostertag type	27	21	dec2013	other
FGB	Afibrinogenemia, congenital	17	13	dec2013	other
EXT2	Hereditary multiple exostoses, type II	11	4	dec2013	Pathogenic
EXT1	Multiple congenital exostosis	14	5	dec2013	Pathogenic
ALDH5A1	Succinate-semialdehyde dehydrogenase deficien	7	2	dec2013	Pathogenic
SLC11A2	Hypochromic microcytic anemia with iron overl	6	2	dec2013	Pathogenic
PHKG2	Glycogen storage disease IXc	7	1	dec2013	Pathogenic
TUBB2B	Polymicrogyria, asymmetric	8	2	dec2013	Pathogenic
RNASEH2A	Aicardi Goutieres syndrome 4	6	1	dec2013	Pathogenic
MUT	METHYLMALONIC ACIDURIA, mut(0) TYPE	14	2	dec2013	Pathogenic
AHI1	Joubert syndrome 3	11	2	dec2013	Pathogenic
CHAT	Familial infantile myasthenia	18	5	dec2013	Pathogenic
GABRA5	Developmental Delay and additional significan	53	13	dec2013	Pathogenic
MESP2	Spondylocostal dysostosis 2	10	1	dec2013	Pathogenic
GABRA1	melanoma	6	4	dec2013	not provided
SNCAIP	melanoma	7	2	dec2013	not provided
GRIA3	Mental retardation, X-linked, syndromic, wu t	7	3	dec2013	Pathogenic
ASL	Argininosuccinate lyase deficiency	13	2	dec2013	Pathogenic
COL5A2	melanoma	6	3	dec2013	Pathogenic
COL5A3	melanoma	6	1	dec2013	not provided
COL5A1	Ehlers-Danlos syndrome, type 1	21	4	dec2013	Pathogenic
LAMP2	AllHighlyPenetrant	51	3	dec2013	Uncertain significance
EP300	Rubinstein-Taybi syndrome 2	11	5	dec2013	Pathogenic
PDCD2	Developmental Delay and additional significan	7	4	dec2013	Pathogenic
ALDH2	Alcohol sensitivity, acute	6	6	dec2013	risk factor
SCN9A	Primary erythromelalgia	43	7	dec2013	Pathogenic
ASAH1	Farbers lipogranulomatosis	9	2	dec2013	Pathogenic
ABCB6	Langereis blood group	12	4	dec2013	Pathogenic
ABCB5	melanoma	7	1	dec2013	not provided
ABCB4	Cholestasis, intrahepatic, of pregnancy 3	20	4	dec2013	Pathogenic
SLC9A2	melanoma	9	1	dec2013	not provided
MT-CO1	Familial colorectal cancer	13	8	dec2013	Pathogenic
MT-CO3	Cytochrome-c oxidase deficiency	7	3	dec2013	Pathogenic
SNRNP200	melanoma	7	2	dec2013	not provided
SPEF2	melanoma	6	1	dec2013	not provided
CETP	melanoma	8	3	dec2013	Pathogenic
RSPO4	Anonychia	8	1	dec2013	Pathogenic
DHODH	Miller syndrome	9	1	dec2013	Pathogenic
KCNV2	Retinal cone dystrophy 3B	14	3	dec2013	Pathogenic
PLCB1	melanoma	8	3	dec2013	not provided
PLCB2	melanoma	6	1	dec2013	not provided
TRPM8	melanoma	6	1	dec2013	not provided
TRPM4	Progressive familial heart block type 1B	8	2	dec2013	Pathogenic
TRPM6	Hypomagnesemia 1, intestinal	17	2	dec2013	Pathogenic
TRPM1	Congenital stationary night blindness, type 1	12	3	dec2013	Pathogenic
TUBB3	Fibrosis of extraocular muscles, congenital, 	9	2	dec2013	Pathogenic
HERC2	melanoma	9	3	dec2013	not provided
CCR5	Congenital human immunodeficiency virus	13	10	dec2013	Pathogenic
CCR6	Developmental Delay and additional significan	11	5	dec2013	Pathogenic
RAF1	AllHighlyPenetrant	57	9	dec2013	Pathogenic
LRP2	Donnai Barrow syndrome	27	2	dec2013	Pathogenic
PORCN	Focal dermal hypoplasia	6	2	dec2013	Pathogenic
LRP6	Coronary artery disease, autosomal dominant 2	6	2	dec2013	Pathogenic
LRP4	Syndactyly Cenani Lenz type	12	3	dec2013	Pathogenic
LRP5	Osteoporosis with pseudoglioma	42	11	dec2013	Pathogenic
ANTXR1	melanoma	7	3	dec2013	Pathogenic
C8A	melanoma	11	5	dec2013	not provided
C8B	Complement component 8 deficiency type 2	8	2	dec2013	Pathogenic
PTPN22	Diabetes mellitus, insulin-dependent, suscept	7	6	dec2013	risk factor
SERPINI1	Familial encephalopathy with neuroserpin incl	6	2	dec2013	Pathogenic
ESRRB	AllHighlyPenetrant	15	4	dec2013	Benign
CYP4V2	Bietti crystalline corneoretinal dystrophy	33	1	dec2013	Pathogenic
MAPT	Frontotemporal dementia	29	6	dec2013	Pathogenic
DHCR7	Smith-Lemli-Opitz syndrome	29	3	dec2013	Pathogenic
CASP10	Autoimmune lymphoproliferative syndrome, type	11	4	dec2013	other
AFG3L2	Spinocerebellar ataxia 28	13	2	dec2013	Pathogenic
MSR1	melanoma	10	7	dec2013	Pathogenic
LRP1B	melanoma	15	1	dec2013	not provided
NNT	Glucocorticoid deficiency 4	6	1	dec2013	Pathogenic
DOK7	Myasthenia, limb-girdle, familial	13	3	dec2013	Pathogenic
ATP2B2	Developmental Delay and additional significan	11	5	dec2013	Pathogenic
TBX1	Shprintzen syndrome	6	4	dec2013	Pathogenic
TBX5	Holt-Oram syndrome	11	2	dec2013	Pathogenic
PDHX	Pyruvate dehydrogenase e3-binding protein def	10	1	dec2013	Pathogenic
PIK3R1	SHORT syndrome	6	2	dec2013	Pathogenic
PTPRN2	melanoma	12	4	dec2013	not provided
GCSH	Non-ketotic hyperglycinemia	6	5	dec2013	Uncertain significance
IDS	Mucopolysaccharidosis, MPS-II	20	6	dec2013	Pathogenic
SORL1	melanoma	7	1	dec2013	not provided
CHRNA4	Epilepsy, nocturnal frontal lobe, type 1	16	5	dec2013	Pathogenic
CHRNA7	Developmental Delay and additional significan	50	17	dec2013	Pathogenic
CHRNA1	Myasthenic syndrome, slow-channel congenital	18	4	dec2013	Pathogenic
COLQ	Endplate acetylcholinesterase deficiency	11	2	dec2013	Pathogenic
CEP152	Seckel syndrome 5	7	2	dec2013	Pathogenic
DICER1	Pleuropulmonary blastoma	14	4	dec2013	Pathogenic
ANKRD1	AllHighlyPenetrant	14	1	dec2013	probably not pathogenic
GLI2	Holoprosencephaly 9	10	2	dec2013	Pathogenic
GLI1	melanoma	6	1	dec2013	not provided
FSHR	Ovarian dysgenesis 1	23	4	dec2013	Pathogenic
GDNF	Hirschsprung disease 3	7	4	dec2013	risk factor
ORC1	Meier-Gorlin syndrome	8	2	dec2013	Pathogenic
ACTB	Developmental Delay and additional significan	21	7	dec2013	Pathogenic
FHIT	Global developmental delay	7	4	dec2013	Uncertain significance
ELANE	Severe congenital neutropenia autosomal domin	11	2	dec2013	Pathogenic
NR0B1	Congenital adrenal hypoplasia, X-linked	41	9	dec2013	Pathogenic
SPTLC1	Neuropathy hereditary sensory and autonomic t	6	2	dec2013	Pathogenic
ABCD1	Adrenoleukodystrophy	52	9	dec2013	Pathogenic
TRAPPC9	Mental retardation, autosomal recessive 13	9	3	dec2013	Pathogenic
TRAPPC2	Spondyloepiphyseal dysplasia tarda	12	2	dec2013	Pathogenic
PRPH	not provided	26	2	dec2013	not provided
TACR3	melanoma	10	3	dec2013	not provided
KCNH5	melanoma	7	1	dec2013	not provided
KCNH2	not provided	453	11	dec2013	not provided
FKTN	Congenital muscular dystrophy-dystroglycanopa	27	5	dec2013	Pathogenic
GDAP1	Charcot-Marie-Tooth disease type 2K	25	6	dec2013	Pathogenic
SZT2	melanoma	8	2	dec2013	not provided
ILDR1	AllHighlyPenetrant	16	3	dec2013	Benign
C19orf12	Neurodegeneration with brain iron accumulatio	8	2	dec2013	Pathogenic
BIN1	Autosomal recessive centronuclear myopathy	8	4	dec2013	Pathogenic
DPYD	melanoma	19	5	dec2013	not provided
GFAP	not provided	119	4	dec2013	not provided
CRB1	Retinitis pigmentosa 12	22	4	dec2013	Pathogenic
PCDH19	Early infantile epileptic encephalopathy 9	9	2	dec2013	Pathogenic
SPG11	Spastic paraplegia 11, autosomal recessive	107	2	dec2013	Pathogenic
SPRED1	Legius syndrome	30	4	dec2013	Benign
GSS	Gluthathione synthetase deficiency	7	2	dec2013	Pathogenic
RELN	melanoma	6	2	dec2013	not provided
PRX	Charcot-Marie-Tooth disease, type IVF	19	5	dec2013	Pathogenic
ZMPSTE24	Lethal tight skin contracture syndrome	11	2	dec2013	Pathogenic
TYRP1	Oculocutaneous albinism type 3	10	4	dec2013	Pathogenic
ARG1	Arginase deficiency	12	1	dec2013	Pathogenic
HSD3B2	3 beta-Hydroxysteroid dehydrogenase deficienc	12	2	dec2013	Pathogenic
MTRR	Homocystinuria-Megaloblastic anemia due to de	8	3	dec2013	Pathogenic
RECQL4	Rapadilino syndrome	30	3	dec2013	Pathogenic
MYCN	Feingold syndrome	7	1	dec2013	Pathogenic
FAM135B	melanoma	7	1	dec2013	not provided
DLD	Maple syrup urine disease, type 3	13	2	dec2013	Pathogenic
SEPN1	Eichsfeld type congenital muscular dystrophy	10	2	dec2013	Pathogenic
TK2	Mitochondrial DNA depletion syndrome 2	33	1	dec2013	Pathogenic
PHLDB2	melanoma	6	1	dec2013	not provided
TCF4	Pitt-Hopkins syndrome	9	3	dec2013	Pathogenic
MEF2C	Mental retardation, stereotypic movements, ep	7	3	dec2013	Pathogenic
EPHX1	Hypercholanemia, familial	7	6	dec2013	risk factor
CSMD2	melanoma	11	1	dec2013	not provided
CSMD3	melanoma	14	1	dec2013	not provided
CSMD1	Developmental Delay and additional significan	9	5	dec2013	Uncertain significance
NR5A1	46,XY sex reversal, type 3	23	4	dec2013	Pathogenic
CYP24A1	Idiopathic hypercalcemia of infancy	7	1	dec2013	Pathogenic
MFN2	Charcot-Marie-Tooth disease, type 2A2	24	3	dec2013	Pathogenic
BMPER	Diaphanospondylodysostosis	8	2	dec2013	Pathogenic
CLCNKA	not provided	9	3	dec2013	Uncertain significance
CLCNKB	Bartter syndrome type 3	18	5	dec2013	Pathogenic
POR	Antley-Bixler syndrome with genital anomalies	16	2	dec2013	Pathogenic
GALNS	Mucopolysaccharidosis, MPS-IV-A	18	1	dec2013	Pathogenic
NPSR1	melanoma	8	2	dec2013	not provided
CYP7B1	Spastic paraplegia 5A	11	3	dec2013	Pathogenic
SLC16A2	Allan-Herndon-Dudley syndrome	17	2	dec2013	Pathogenic
BCKDHB	MAPLE SYRUP URINE DISEASE, CLASSIC, TYPE IB	10	3	dec2013	Pathogenic
BCKDHA	Maple syrup urine disease type 1A	11	3	dec2013	Pathogenic
PRDM5	Brittle cornea syndrome 2	6	1	dec2013	Pathogenic
CACNA1H	Epilepsy, childhood absence 6	7	3	dec2013	risk factor
CACNA1A	Episodic ataxia type 2	70	9	dec2013	Pathogenic
CACNA1B	Global developmental delay	10	7	dec2013	Pathogenic
CACNA1C	not provided	28	8	dec2013	not provided
CACNA1D	PRIMARY ALDOSTERONISM, SEIZURES, AND NEUROLOG	6	4	dec2013	Pathogenic
CACNA1F	Congenital stationary night blindness, type 2	15	7	dec2013	Pathogenic
CACNA1S	Hypokalemic periodic paralysis 1	18	4	dec2013	Pathogenic
FLCN	not provided	29	6	dec2013	Pathogenic
PQBP1	Renpenning syndrome	7	1	dec2013	Pathogenic
EGR2	Charcot-Marie-Tooth disease, type ID	13	5	dec2013	Pathogenic
CHEK2	Prostate cancer, somatic	23	9	dec2013	risk factor
PAX4	Diabetes mellitus, ketosis-prone, susceptibil	6	4	dec2013	Pathogenic
PAX6	Congenital aniridia	37	20	dec2013	Pathogenic
PAX3	Waardenburg syndrome type 1	17	4	dec2013	Pathogenic
DDR2	Spondylometaepiphyseal dysplasia short limb-h	6	2	dec2013	Pathogenic
EPG5	Absent corpus callosum cataract immunodeficie	7	2	dec2013	Pathogenic
GCM2	not provided	14	3	dec2013	Uncertain significance
C9	Complement component 9 deficiency	9	3	dec2013	Pathogenic
C3	melanoma	17	7	dec2013	not provided
C2	melanoma	8	4	dec2013	Pathogenic
DSG1	melanoma	8	3	dec2013	not provided
C7	Complement component 7 deficiency	13	3	dec2013	Pathogenic
C6	melanoma	15	7	dec2013	Pathogenic
C5	Leiner disease	7	4	dec2013	Pathogenic
EXPH5	melanoma	6	2	dec2013	not provided
CP	Deficiency of ferroxidase	48	5	dec2013	Pathogenic
KCNJ2	not provided	66	7	dec2013	not provided
KCNJ1	Bartter syndrome antenatal type 2	18	3	dec2013	Pathogenic
COL1A2	Osteogenesis imperfecta	86	13	dec2013	Pathogenic
COL1A1	Osteogenesis imperfecta	111	17	dec2013	Pathogenic
PEX10	Peroxisome biogenesis disorder 6A	6	2	dec2013	Pathogenic
PEX13	Peroxisome biogenesis disorder 11A	11	6	dec2013	Pathogenic
PEX12	PEROXISOMAL BIOGENESIS DISORDER 3B	11	2	dec2013	Pathogenic
PEX16	Peroxisome biogenesis disorder 8B	6	3	dec2013	Pathogenic
AP3B1	Hermansky Pudlak syndrome 2	8	1	dec2013	Pathogenic
AADAC	melanoma	6	3	dec2013	Pathogenic
EPCAM	Diarrhea 5, with tufting enteropathy, congeni	8	3	dec2013	Pathogenic
FOXC2	Distichiasis-lymphedema syndrome	13	2	dec2013	Pathogenic
FOXC1	Axenfeld-Rieger syndrome type 3	20	8	dec2013	Pathogenic
COL6A1	Bethlem myopathy	17	5	dec2013	Pathogenic
COL6A3	Bethlem myopathy	11	5	dec2013	Pathogenic
COL6A2	Ullrich congenital muscular dystrophy, autoso	23	6	dec2013	Pathogenic
SLC34A3	Autosomal recessive hypophosphatemic bone dis	21	3	dec2013	Pathogenic
SLC34A2	Pulmonary alveolar microlithiasis	7	2	dec2013	Pathogenic
UBR1	Johanson-Blizzard syndrome	8	2	dec2013	Pathogenic
NPHP1	Developmental Delay and additional significan	23	13	dec2013	Benign
LRRK2	Parkinson disease 8, autosomal dominant	132	3	dec2013	Uncertain significance
PTH	Hypocalcemia, autosomal dominant	6	3	dec2013	Pathogenic
PTS	6-pyruvoyl-tetrahydropterin synthase deficien	11	2	dec2013	Pathogenic
TMPRSS15	Enterokinase deficiency	6	2	dec2013	Pathogenic
ITPR1	Spinocerebellar ataxia 29	6	4	dec2013	Pathogenic
IL1RN	Osteomyelitis, sterile multifocal, with perio	7	4	dec2013	Pathogenic
NOTCH3	Cerebral autosomal dominant arteriopathy with	18	4	dec2013	Pathogenic
MTTP	Abetalipoproteinaemia	12	3	dec2013	Pathogenic
SACS	Spastic ataxia Charlevoix-Saguenay type	17	2	dec2013	Pathogenic
UCP3	OBESITY, SEVERE, AND TYPE II DIABETES	6	4	dec2013	Pathogenic
NBN	Microcephaly, normal intelligence and immunod	13	5	dec2013	Pathogenic
B3GALNT2	Congenital muscular dystrophy-dystroglycanopa	6	1	dec2013	Pathogenic
GNPAT	Rhizomelic chondrodysplasia punctata type 2	9	1	dec2013	Pathogenic
HIVEP1	melanoma	6	1	dec2013	not provided
HADHB	Mitochondrial trifunctional protein deficienc	6	1	dec2013	Pathogenic
HADHA	Mitochondrial trifunctional protein deficienc	14	4	dec2013	Pathogenic
AMH	PERSISTENT MULLERIAN DUCT SYNDROME, TYPE I	6	3	dec2013	Pathogenic
ALS2	Infantile-onset ascending hereditary spastic 	22	5	dec2013	Pathogenic
SDHA	Leigh syndrome due to mitochondrial complex I	10	6	dec2013	Pathogenic
SDHC	not provided	11	5	dec2013	Pathogenic
SDHB	Pheochromocytoma	41	9	dec2013	Pathogenic
SDHD	Paragangliomas 1	49	12	dec2013	Pathogenic
CCDC141	melanoma	11	1	dec2013	not provided
MFRP	not provided	10	3	dec2013	Pathogenic
MT-ATP6	Leighs disease	13	7	dec2013	Pathogenic
IGF1R	Insulin-like growth factor 1 resistance to	7	2	dec2013	Pathogenic
SLC45A2	Oculocutaneous albinism type 4	10	3	dec2013	Pathogenic
IL7R	Severe combined immunodeficiency disease	17	3	dec2013	Likely pathogenic
GABRG2	Familial febrile seizures 8	11	4	dec2013	Pathogenic
CHKB	Muscular dystrophy, congenital, megaconial ty	6	2	dec2013	Pathogenic
PRPS1	Phosphoribosylpyrophosphate synthetase supera	17	4	dec2013	Pathogenic
DST	melanoma	6	3	dec2013	Pathogenic
DSP	AllHighlyPenetrant	172	9	dec2013	Uncertain significance
THBD	Thrombophilia due to thrombomodulin defect	9	4	dec2013	Pathogenic
TTC37	Trichohepatoenteric syndrome	8	1	dec2013	Pathogenic
OR4K2	melanoma	6	1	dec2013	not provided
SETX	Spinocerebellar ataxia autosomal recessive 1	16	3	dec2013	Pathogenic
CCBE1	Hennekam lymphangiectasia-lymphedema syndrome	9	2	dec2013	Pathogenic
AUH	3-Methylglutaconic aciduria	8	1	dec2013	Pathogenic
FYCO1	Cataract, autosomal recessive congenital 2	6	1	dec2013	Pathogenic
PHGDH	Phosphoglycerate dehydrogenase deficiency	6	1	dec2013	Pathogenic
TRMU	Liver failure acute infantile	7	2	dec2013	Pathogenic
CCDC73	melanoma	6	1	dec2013	not provided
ERBB4	melanoma	11	2	dec2013	not provided
GJB1	X-linked hereditary motor and sensory neuropa	31	2	dec2013	Pathogenic
GJB3	AllHighlyPenetrant	18	6	dec2013	Pathogenic
GJB2	Hereditary hearing loss and deafness	127	13	dec2013	Pathogenic
GJB4	Erythrokeratodermia variabilis	8	2	dec2013	Pathogenic
GJB6	AllHighlyPenetrant	16	7	dec2013	Pathogenic
RBM20	AllHighlyPenetrant	77	3	dec2013	Uncertain significance
TRIP11	Achondrogenesis, type IA	6	2	dec2013	Pathogenic
TGM1	Autosomal recessive congenital ichthyosis 1	40	2	dec2013	Pathogenic
TGM6	Spinocerebellar ataxia 35	6	2	dec2013	Pathogenic
CLSTN2	melanoma	6	2	dec2013	not provided
MKKS	Bardet-Biedl syndrome 6	19	4	dec2013	Pathogenic
WT1	Drash syndrome	35	8	dec2013	Pathogenic
CDKN2A	Melanoma, cutaneous malignant, 2, susceptibil	41	10	dec2013	risk factor
CCL2	Congenital human immunodeficiency virus	6	5	dec2013	Pathogenic
HCCS	Microphthalmia syndromic 7	7	3	dec2013	Pathogenic
CYP26B1	melanoma	8	3	dec2013	not provided
PCDH15	AllHighlyPenetrant	108	8	dec2013	Benign
THAP1	Dystonia 6, torsion	9	1	dec2013	Pathogenic
EPB41	Elliptocytosis 1	9	5	dec2013	Pathogenic
COL17A1	Adult junctional epidermolysis bullosa	17	3	dec2013	Pathogenic
SLC22A5	Renal carnitine transport defect	119	2	dec2013	Pathogenic
SGSH	Mucopolysaccharidosis, MPS-III-A	14	2	dec2013	Pathogenic
MSH2	Lynch syndrome	71	8	dec2013	Pathogenic
MSH6	Lynch syndrome	62	6	dec2013	Benign
MYOCD	melanoma	10	1	dec2013	not provided
GPR133	melanoma	7	1	dec2013	not provided
CHSY1	Temtamy preaxial brachydactyly syndrome	6	1	dec2013	Pathogenic
PPP1R3A	melanoma	15	6	dec2013	not provided
PNPLA2	Neutral lipid storage disease with myopathy	11	1	dec2013	Pathogenic
HAL	Histidinemia	7	2	dec2013	Pathogenic
TBXAS1	Ghosal hematodiaphyseal syndrome	8	3	dec2013	Pathogenic
TRPS1	Trichorhinophalangeal dysplasia type I	13	3	dec2013	Pathogenic
FREM2	Cryptophthalmos syndrome	6	2	dec2013	Pathogenic
FREM1	not provided	20	5	dec2013	not provided
FGFR1	HYPOGONADOTROPIC HYPOGONADISM 2 WITH ANOSMIA,	34	9	dec2013	risk factor
EPB42	Spherocytosis type 5	6	2	dec2013	Pathogenic
SMPD1	Niemann-Pick disease, type A	18	3	dec2013	Pathogenic
COL12A1	melanoma	6	1	dec2013	not provided
KRT5	not provided	145	11	dec2013	not provided
THSD7B	melanoma	10	1	dec2013	not provided
FLG2	melanoma	12	1	dec2013	not provided
CASK	FG syndrome 4	13	3	dec2013	Pathogenic
CASR	Hypocalciuric hypercalcemia, familial, type 1	105	11	dec2013	Pathogenic
COMP	Pseudoachondroplastic spondyloepiphyseal dysp	37	6	dec2013	Pathogenic
ARL6	Bardet-Biedl syndrome 3	8	4	dec2013	Pathogenic
ADAM29	melanoma	13	1	dec2013	not provided
ADAM28	melanoma	6	1	dec2013	not provided
TARDBP	Amyotrophic lateral sclerosis type 10	38	3	dec2013	Pathogenic
GDF3	Microphthalmia, isolated, with coloboma 6	8	5	dec2013	Pathogenic
GDF6	Klippel-Feil syndrome 1, autosomal dominant	12	4	dec2013	Pathogenic
GDF5	Brachydactyly type C	22	9	dec2013	Pathogenic
MCM6	Lactase persistence	7	3	dec2013	Pathogenic
HEPACAM	Megalencephalic leukoencephalopathy with subc	10	2	dec2013	Pathogenic
USH2A	AllHighlyPenetrant	336	6	dec2013	Benign
DBT	Maple syrup urine disease type 2	12	3	dec2013	Pathogenic
CPT2	CARNITINE PALMITOYLTRANSFERASE II DEFICIENCY,	23	5	dec2013	Pathogenic
DSC2	AllHighlyPenetrant	65	6	dec2013	Uncertain significance
DSC3	melanoma	9	2	dec2013	not provided
DSC1	melanoma	11	2	dec2013	not provided
PYGL	Glycogen storage disease, type VI	23	3	dec2013	Pathogenic
PYGM	Glycogen storage disease, type V	21	2	dec2013	Pathogenic
RAB27A	Griscelli syndrome type 2	11	2	dec2013	Pathogenic
FASLG	Autoimmune lymphoproliferative syndrome	8	6	dec2013	Pathogenic
TG	Iodotyrosyl coupling defect	21	4	dec2013	Pathogenic
PMS2	not provided	53	4	dec2013	Pathogenic
GRIP1	melanoma	7	2	dec2013	not provided
SLC19A2	Megaloblastic anemia, thiamine-responsive, wi	10	1	dec2013	Pathogenic
SLC19A3	Basal ganglia disease, biotin-responsive	6	1	dec2013	Pathogenic
VDR	Vitamin D-dependent rickets, type 2	19	3	dec2013	Pathogenic
NAGS	Hyperammonemia, type III	8	1	dec2013	Pathogenic
CRYGC	Cataract, coppock-like	7	2	dec2013	Pathogenic
ANKRD18A	melanoma	6	2	dec2013	not provided
CHN1	Duane syndrome type 2	9	1	dec2013	Pathogenic
ABCB11	Progressive familial intrahepatic cholestasis	11	3	dec2013	Pathogenic
PMP22	Hereditary liability to pressure palsies	31	11	dec2013	Pathogenic
HOXD13	Synpolydactyly with foot anomalies	14	7	dec2013	Pathogenic
PDZD7	AllHighlyPenetrant	21	3	dec2013	Benign
BEST1	Vitelliform dystrophy	33	10	dec2013	Pathogenic
SORCS3	melanoma	9	1	dec2013	not provided
MAPK1	Developmental Delay and additional significan	7	4	dec2013	Pathogenic
BCOR	Oculofaciocardiodental syndrome	10	2	dec2013	Pathogenic
STAT5B	Growth hormone insensitivity with immunodefic	6	2	dec2013	Pathogenic
OR10A6	melanoma	6	1	dec2013	not provided
SERPINA1	PI M1-ALA213	57	56	dec2013	other
SERPINA3	Developmental Delay and additional significan	10	9	dec2013	Pathogenic
SERPINA6	melanoma	7	2	dec2013	not provided
SERPINA7	Thyroxine-binding globulin deficiency, comple	40	28	dec2013	Pathogenic
NRAS	Noonan syndrome 6	16	10	dec2013	Pathogenic
UMOD	Familial juvenile gout	21	5	dec2013	Pathogenic
BRAF	Rasopathy	174	19	dec2013	Pathogenic
